id,back_default,back_female,back_shiny,back_shiny_female,battle_only,default_form,form_name,form_order,front_default,front_female,front_shiny,front_shiny_female,internal_name,mega,name,creature_id,sorting_order
124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/124.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/124.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/124.png,__NULL__,jynx,false,jynx,124,206
125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/125.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/125.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/125.png,__NULL__,electabuzz,false,electabuzz,125,208
126,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/126.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/126.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/126.png,__NULL__,magmar,false,magmar,126,211
127,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/127.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/127.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/127.png,__NULL__,pinsir,false,pinsir,127,213
128,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/128.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/128.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/128.png,__NULL__,tauros,false,tauros,128,215
129,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/129.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/129.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/129.png,magikarp,false,magikarp,129,216
130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/130.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/130.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/130.png,gyarados,false,gyarados,130,217
131,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/131.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/131.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/131.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/131.png,__NULL__,lapras,false,lapras,131,219
132,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/132.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/132.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/132.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/132.png,__NULL__,ditto,false,ditto,132,220
133,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/133.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/133.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/133.png,eevee,false,eevee,133,221
134,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/134.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/134.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/134.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/134.png,__NULL__,vaporeon,false,vaporeon,134,223
135,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/135.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/135.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/135.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/135.png,__NULL__,jolteon,false,jolteon,135,224
136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/136.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/136.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/136.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/136.png,__NULL__,flareon,false,flareon,136,225
137,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/137.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/137.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/137.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/137.png,__NULL__,porygon,false,porygon,137,231
138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/138.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/138.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/138.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/138.png,__NULL__,omanyte,false,omanyte,138,234
139,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/139.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/139.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/139.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/139.png,__NULL__,omastar,false,omastar,139,235
140,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/140.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/140.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/140.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/140.png,__NULL__,kabuto,false,kabuto,140,236
141,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/141.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/141.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/141.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/141.png,__NULL__,kabutops,false,kabutops,141,237
142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/142.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/142.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/142.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/142.png,__NULL__,aerodactyl,false,aerodactyl,142,238
143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/143.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/143.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/143.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/143.png,__NULL__,snorlax,false,snorlax,143,241
144,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/144.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/144.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/144.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/144.png,__NULL__,articuno,false,articuno,144,242
145,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/145.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/145.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/145.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/145.png,__NULL__,zapdos,false,zapdos,145,244
146,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/146.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/146.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/146.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/146.png,__NULL__,moltres,false,moltres,146,246
147,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/147.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/147.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/147.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/147.png,__NULL__,dratini,false,dratini,147,248
148,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/148.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/148.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/148.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/148.png,__NULL__,dragonair,false,dragonair,148,249
149,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/149.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/149.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/149.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/149.png,__NULL__,dragonite,false,dragonite,149,250
150,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/150.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/150.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/150.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/150.png,__NULL__,mewtwo,false,mewtwo,150,252
151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/151.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/151.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/151.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/151.png,__NULL__,mew,false,mew,151,255
152,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/152.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/152.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/152.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/152.png,__NULL__,chikorita,false,chikorita,152,256
153,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/153.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/153.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/153.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/153.png,__NULL__,bayleef,false,bayleef,153,257
154,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/154.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/154.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/154.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/154.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/154.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/154.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/154.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/154.png,meganium,false,meganium,154,258
155,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/155.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/155.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/155.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/155.png,__NULL__,cyndaquil,false,cyndaquil,155,260
156,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/156.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/156.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/156.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/156.png,__NULL__,quilava,false,quilava,156,261
157,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/157.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/157.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/157.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/157.png,__NULL__,typhlosion,false,typhlosion,157,262
158,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/158.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/158.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/158.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/158.png,__NULL__,totodile,false,totodile,158,263
159,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/159.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/159.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/159.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/159.png,__NULL__,croconaw,false,croconaw,159,264
160,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/160.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/160.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/160.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/160.png,__NULL__,feraligatr,false,feraligatr,160,265
161,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/161.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/161.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/161.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/161.png,__NULL__,sentret,false,sentret,161,267
162,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/162.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/162.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/162.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/162.png,__NULL__,furret,false,furret,162,268
163,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/163.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/163.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/163.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/163.png,__NULL__,hoothoot,false,hoothoot,163,269
164,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/164.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/164.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/164.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/164.png,__NULL__,noctowl,false,noctowl,164,270
165,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/165.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/165.png,ledyba,false,ledyba,165,271
166,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/166.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/166.png,ledian,false,ledian,166,272
167,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/167.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/167.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/167.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/167.png,__NULL__,spinarak,false,spinarak,167,273
168,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/168.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/168.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/168.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/168.png,__NULL__,ariados,false,ariados,168,274
169,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/169.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/169.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/169.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/169.png,__NULL__,crobat,false,crobat,169,79
170,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/170.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/170.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/170.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/170.png,__NULL__,chinchou,false,chinchou,170,275
171,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/171.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/171.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/171.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/171.png,__NULL__,lanturn,false,lanturn,171,276
172,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/172.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/172.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/172.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/172.png,__NULL__,pichu,false,pichu,172,34
173,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/173.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/173.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/173.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/173.png,__NULL__,cleffa,false,cleffa,173,66
174,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/174.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/174.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/174.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/174.png,__NULL__,igglybuff,false,igglybuff,174,74
175,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/175.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/175.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/175.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/175.png,__NULL__,togepi,false,togepi,175,277
176,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/176.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/176.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/176.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/176.png,__NULL__,togetic,false,togetic,176,278
177,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/177.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/177.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/177.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/177.png,__NULL__,natu,false,natu,177,280
178,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/female/178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/female/178.png,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/female/178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/female/178.png,xatu,false,xatu,178,281
179,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/179.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/shiny/179.png,__NULL__,false,true,__NULL__,1,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/179.png,__NULL__,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/179.png,__NULL__,mareep,false,mareep,179,282
